workload_id,spatial_idx,cin_idx,phase,start_cycle,duration_cycles,end_cycle_exclusive,rule
gemm_008_op_00011,37,0,middle_cin_accumulate,4033,53,4086,k1_group16_spatial_reuse_v8
gemm_008_op_00011,37,1,final_cin_output_store,4086,56,4142,k1_group16_spatial_reuse_v8
gemm_008_op_00011,38,0,middle_cin_accumulate,4142,53,4195,k1_group16_spatial_reuse_v8
gemm_008_op_00011,38,1,final_cin_output_store,4195,56,4251,k1_group16_spatial_reuse_v8
gemm_008_op_00011,39,0,middle_cin_accumulate,4251,53,4304,k1_group16_spatial_reuse_v8
gemm_008_op_00011,39,1,final_cin_output_store,4304,56,4360,k1_group16_spatial_reuse_v8
gemm_008_op_00011,40,0,middle_cin_accumulate,4360,53,4413,k1_group16_spatial_reuse_v8
gemm_008_op_00011,40,1,final_cin_output_store,4413,56,4469,k1_group16_spatial_reuse_v8
gemm_008_op_00011,41,0,middle_cin_accumulate,4469,53,4522,k1_group16_spatial_reuse_v8
gemm_008_op_00011,41,1,final_cin_output_store,4522,56,4578,k1_group16_spatial_reuse_v8
gemm_008_op_00011,42,0,middle_cin_accumulate,4578,53,4631,k1_group16_spatial_reuse_v8
gemm_008_op_00011,42,1,final_cin_output_store,4631,56,4687,k1_group16_spatial_reuse_v8
gemm_008_op_00011,43,0,middle_cin_accumulate,4687,53,4740,k1_group16_spatial_reuse_v8
gemm_008_op_00011,43,1,final_cin_output_store,4740,56,4796,k1_group16_spatial_reuse_v8
gemm_008_op_00011,44,0,middle_cin_accumulate,4796,53,4849,k1_group16_spatial_reuse_v8
gemm_008_op_00011,44,1,final_cin_output_store,4849,56,4905,k1_group16_spatial_reuse_v8
gemm_008_op_00011,45,0,middle_cin_accumulate,4905,53,4958,k1_group16_spatial_reuse_v8
gemm_008_op_00011,45,1,final_cin_output_store,4958,56,5014,k1_group16_spatial_reuse_v8
gemm_008_op_00011,46,0,middle_cin_accumulate,5014,53,5067,k1_group16_spatial_reuse_v8
gemm_008_op_00011,46,1,final_cin_output_store,5067,56,5123,k1_group16_spatial_reuse_v8
gemm_008_op_00011,47,0,middle_cin_accumulate,5123,53,5176,k1_group16_spatial_reuse_v8
gemm_008_op_00011,47,1,final_cin_output_store,5176,56,5232,k1_group16_spatial_reuse_v8
gemm_008_op_00011,48,0,middle_cin_accumulate,5232,53,5285,k1_group16_spatial_reuse_v8
gemm_008_op_00011,48,1,final_cin_output_store,5285,56,5341,k1_group16_spatial_reuse_v8
gemm_008_op_00011,49,0,middle_cin_accumulate,5341,53,5394,k1_group16_spatial_reuse_v8
gemm_008_op_00011,49,1,final_cin_output_store,5394,56,5450,k1_group16_spatial_reuse_v8
gemm_008_op_00011,50,0,middle_cin_accumulate,5450,53,5503,k1_group16_spatial_reuse_v8
gemm_008_op_00011,50,1,final_cin_output_store,5503,56,5559,k1_group16_spatial_reuse_v8
gemm_008_op_00011,51,0,middle_cin_accumulate,5559,53,5612,k1_group16_spatial_reuse_v8
gemm_008_op_00011,51,1,final_cin_output_store,5612,56,5668,k1_group16_spatial_reuse_v8
gemm_008_op_00011,52,0,middle_cin_accumulate,5668,53,5721,k1_group16_spatial_reuse_v8
gemm_008_op_00011,52,1,final_cin_output_store,5721,56,5777,k1_group16_spatial_reuse_v8
gemm_008_op_00011,53,0,middle_cin_accumulate,5777,53,5830,k1_group16_spatial_reuse_v8
gemm_008_op_00011,53,1,final_cin_output_store,5830,56,5886,k1_group16_spatial_reuse_v8
gemm_008_op_00011,54,0,middle_cin_accumulate,5886,53,5939,k1_group16_spatial_reuse_v8
gemm_008_op_00011,54,1,final_cin_output_store,5939,56,5995,k1_group16_spatial_reuse_v8
gemm_008_op_00011,55,0,middle_cin_accumulate,5995,53,6048,k1_group16_spatial_reuse_v8
gemm_008_op_00011,55,1,final_cin_output_store,6048,56,6104,k1_group16_spatial_reuse_v8
gemm_008_op_00011,56,0,middle_cin_accumulate,6104,53,6157,k1_group16_spatial_reuse_v8
gemm_008_op_00011,56,1,final_cin_output_store,6157,56,6213,k1_group16_spatial_reuse_v8
gemm_008_op_00011,57,0,middle_cin_accumulate,6213,53,6266,k1_group16_spatial_reuse_v8
gemm_008_op_00011,57,1,final_cin_output_store,6266,56,6322,k1_group16_spatial_reuse_v8
gemm_008_op_00011,58,0,middle_cin_accumulate,6322,53,6375,k1_group16_spatial_reuse_v8
gemm_008_op_00011,58,1,final_cin_output_store,6375,56,6431,k1_group16_spatial_reuse_v8
gemm_008_op_00011,59,0,middle_cin_accumulate,6431,53,6484,k1_group16_spatial_reuse_v8
gemm_008_op_00011,59,1,final_cin_output_store,6484,56,6540,k1_group16_spatial_reuse_v8
gemm_008_op_00011,60,0,middle_cin_accumulate,6540,53,6593,k1_group16_spatial_reuse_v8
gemm_008_op_00011,60,1,final_cin_output_store,6593,56,6649,k1_group16_spatial_reuse_v8
gemm_008_op_00011,61,0,middle_cin_accumulate,6649,53,6702,k1_group16_spatial_reuse_v8
gemm_008_op_00011,61,1,final_cin_output_store,6702,56,6758,k1_group16_spatial_reuse_v8
gemm_008_op_00011,62,0,middle_cin_accumulate,6758,53,6811,k1_group16_spatial_reuse_v8
gemm_008_op_00011,62,1,final_cin_output_store,6811,56,6867,k1_group16_spatial_reuse_v8
gemm_008_op_00011,63,0,middle_cin_accumulate,6867,53,6920,k1_group16_spatial_reuse_v8
gemm_008_op_00011,63,1,final_cin_output_store,6920,56,6976,k1_group16_spatial_reuse_v8
gemm_009_op_00012,0,0,first_spatial_first_cin_startup,0,53,53,k1_group16_spatial_reuse_v8
gemm_009_op_00012,0,1,middle_cin_accumulate,53,53,106,k1_group16_spatial_reuse_v8
gemm_009_op_00012,0,2,middle_cin_accumulate,106,53,159,k1_group16_spatial_reuse_v8
gemm_009_op_00012,0,3,middle_cin_accumulate,159,53,212,k1_group16_spatial_reuse_v8
gemm_009_op_00012,0,4,middle_cin_accumulate,212,53,265,k1_group16_spatial_reuse_v8
gemm_009_op_00012,0,5,middle_cin_accumulate,265,53,318,k1_group16_spatial_reuse_v8
gemm_009_op_00012,0,6,middle_cin_accumulate,318,53,371,k1_group16_spatial_reuse_v8
gemm_009_op_00012,0,7,middle_cin_accumulate,371,53,424,k1_group16_spatial_reuse_v8
gemm_009_op_00012,0,8,middle_cin_accumulate,424,53,477,k1_group16_spatial_reuse_v8
gemm_009_op_00012,0,9,middle_cin_accumulate,477,53,530,k1_group16_spatial_reuse_v8
gemm_009_op_00012,0,10,middle_cin_accumulate,530,53,583,k1_group16_spatial_reuse_v8
gemm_009_op_00012,0,11,middle_cin_accumulate,583,53,636,k1_group16_spatial_reuse_v8
gemm_009_op_00012,0,12,middle_cin_accumulate,636,53,689,k1_group16_spatial_reuse_v8
gemm_009_op_00012,0,13,middle_cin_accumulate,689,53,742,k1_group16_spatial_reuse_v8
gemm_009_op_00012,0,14,middle_cin_accumulate,742,53,795,k1_group16_spatial_reuse_v8
gemm_009_op_00012,0,15,middle_cin_accumulate,795,53,848,k1_group16_spatial_reuse_v8
gemm_009_op_00012,0,16,middle_cin_accumulate,848,53,901,k1_group16_spatial_reuse_v8
gemm_009_op_00012,0,17,middle_cin_accumulate,901,53,954,k1_group16_spatial_reuse_v8
gemm_009_op_00012,0,18,middle_cin_accumulate,954,53,1007,k1_group16_spatial_reuse_v8
gemm_009_op_00012,0,19,middle_cin_accumulate,1007,53,1060,k1_group16_spatial_reuse_v8
gemm_009_op_00012,0,20,middle_cin_accumulate,1060,53,1113,k1_group16_spatial_reuse_v8
gemm_009_op_00012,0,21,middle_cin_accumulate,1113,53,1166,k1_group16_spatial_reuse_v8
gemm_009_op_00012,0,22,middle_cin_accumulate,1166,53,1219,k1_group16_spatial_reuse_v8
gemm_009_op_00012,0,23,final_cin_output_store,1219,56,1275,k1_group16_spatial_reuse_v8
gemm_009_op_00012,1,0,middle_cin_accumulate,1275,53,1328,k1_group16_spatial_reuse_v8
gemm_009_op_00012,1,1,middle_cin_accumulate,1328,53,1381,k1_group16_spatial_reuse_v8
gemm_009_op_00012,1,2,middle_cin_accumulate,1381,53,1434,k1_group16_spatial_reuse_v8
gemm_009_op_00012,1,3,middle_cin_accumulate,1434,53,1487,k1_group16_spatial_reuse_v8
gemm_009_op_00012,1,4,middle_cin_accumulate,1487,53,1540,k1_group16_spatial_reuse_v8
gemm_009_op_00012,1,5,middle_cin_accumulate,1540,53,1593,k1_group16_spatial_reuse_v8
gemm_009_op_00012,1,6,middle_cin_accumulate,1593,53,1646,k1_group16_spatial_reuse_v8
gemm_009_op_00012,1,7,middle_cin_accumulate,1646,53,1699,k1_group16_spatial_reuse_v8
gemm_009_op_00012,1,8,middle_cin_accumulate,1699,53,1752,k1_group16_spatial_reuse_v8
gemm_009_op_00012,1,9,middle_cin_accumulate,1752,53,1805,k1_group16_spatial_reuse_v8
gemm_009_op_00012,1,10,middle_cin_accumulate,1805,53,1858,k1_group16_spatial_reuse_v8
gemm_009_op_00012,1,11,middle_cin_accumulate,1858,53,1911,k1_group16_spatial_reuse_v8
gemm_009_op_00012,1,12,middle_cin_accumulate,1911,53,1964,k1_group16_spatial_reuse_v8
gemm_009_op_00012,1,13,middle_cin_accumulate,1964,53,2017,k1_group16_spatial_reuse_v8
gemm_009_op_00012,1,14,middle_cin_accumulate,2017,53,2070,k1_group16_spatial_reuse_v8
gemm_009_op_00012,1,15,middle_cin_accumulate,2070,53,2123,k1_group16_spatial_reuse_v8
gemm_009_op_00012,1,16,middle_cin_accumulate,2123,53,2176,k1_group16_spatial_reuse_v8
gemm_009_op_00012,1,17,middle_cin_accumulate,2176,53,2229,k1_group16_spatial_reuse_v8
gemm_009_op_00012,1,18,middle_cin_accumulate,2229,53,2282,k1_group16_spatial_reuse_v8
gemm_009_op_00012,1,19,middle_cin_accumulate,2282,53,2335,k1_group16_spatial_reuse_v8
gemm_009_op_00012,1,20,middle_cin_accumulate,2335,53,2388,k1_group16_spatial_reuse_v8
gemm_009_op_00012,1,21,middle_cin_accumulate,2388,53,2441,k1_group16_spatial_reuse_v8
gemm_009_op_00012,1,22,middle_cin_accumulate,2441,53,2494,k1_group16_spatial_reuse_v8
gemm_009_op_00012,1,23,final_cin_output_store,2494,56,2550,k1_group16_spatial_reuse_v8
gemm_009_op_00012,2,0,middle_cin_accumulate,2550,53,2603,k1_group16_spatial_reuse_v8
gemm_009_op_00012,2,1,middle_cin_accumulate,2603,53,2656,k1_group16_spatial_reuse_v8
gemm_009_op_00012,2,2,middle_cin_accumulate,2656,53,2709,k1_group16_spatial_reuse_v8
gemm_009_op_00012,2,3,middle_cin_accumulate,2709,53,2762,k1_group16_spatial_reuse_v8
gemm_009_op_00012,2,4,middle_cin_accumulate,2762,53,2815,k1_group16_spatial_reuse_v8
gemm_009_op_00012,2,5,middle_cin_accumulate,2815,53,2868,k1_group16_spatial_reuse_v8
gemm_009_op_00012,2,6,middle_cin_accumulate,2868,53,2921,k1_group16_spatial_reuse_v8
gemm_009_op_00012,2,7,middle_cin_accumulate,2921,53,2974,k1_group16_spatial_reuse_v8
gemm_009_op_00012,2,8,middle_cin_accumulate,2974,53,3027,k1_group16_spatial_reuse_v8
gemm_009_op_00012,2,9,middle_cin_accumulate,3027,53,3080,k1_group16_spatial_reuse_v8
gemm_009_op_00012,2,10,middle_cin_accumulate,3080,53,3133,k1_group16_spatial_reuse_v8
gemm_009_op_00012,2,11,middle_cin_accumulate,3133,53,3186,k1_group16_spatial_reuse_v8
gemm_009_op_00012,2,12,middle_cin_accumulate,3186,53,3239,k1_group16_spatial_reuse_v8
gemm_009_op_00012,2,13,middle_cin_accumulate,3239,53,3292,k1_group16_spatial_reuse_v8
gemm_009_op_00012,2,14,middle_cin_accumulate,3292,53,3345,k1_group16_spatial_reuse_v8
gemm_009_op_00012,2,15,middle_cin_accumulate,3345,53,3398,k1_group16_spatial_reuse_v8
gemm_009_op_00012,2,16,middle_cin_accumulate,3398,53,3451,k1_group16_spatial_reuse_v8
gemm_009_op_00012,2,17,middle_cin_accumulate,3451,53,3504,k1_group16_spatial_reuse_v8
gemm_009_op_00012,2,18,middle_cin_accumulate,3504,53,3557,k1_group16_spatial_reuse_v8
gemm_009_op_00012,2,19,middle_cin_accumulate,3557,53,3610,k1_group16_spatial_reuse_v8
gemm_009_op_00012,2,20,middle_cin_accumulate,3610,53,3663,k1_group16_spatial_reuse_v8
gemm_009_op_00012,2,21,middle_cin_accumulate,3663,53,3716,k1_group16_spatial_reuse_v8
gemm_009_op_00012,2,22,middle_cin_accumulate,3716,53,3769,k1_group16_spatial_reuse_v8
gemm_009_op_00012,2,23,final_cin_output_store,3769,56,3825,k1_group16_spatial_reuse_v8
gemm_009_op_00012,3,0,middle_cin_accumulate,3825,53,3878,k1_group16_spatial_reuse_v8
gemm_009_op_00012,3,1,middle_cin_accumulate,3878,53,3931,k1_group16_spatial_reuse_v8
gemm_009_op_00012,3,2,middle_cin_accumulate,3931,53,3984,k1_group16_spatial_reuse_v8
gemm_009_op_00012,3,3,middle_cin_accumulate,3984,53,4037,k1_group16_spatial_reuse_v8
gemm_009_op_00012,3,4,middle_cin_accumulate,4037,53,4090,k1_group16_spatial_reuse_v8
gemm_009_op_00012,3,5,middle_cin_accumulate,4090,53,4143,k1_group16_spatial_reuse_v8
gemm_009_op_00012,3,6,middle_cin_accumulate,4143,53,4196,k1_group16_spatial_reuse_v8
gemm_009_op_00012,3,7,middle_cin_accumulate,4196,53,4249,k1_group16_spatial_reuse_v8
gemm_009_op_00012,3,8,middle_cin_accumulate,4249,53,4302,k1_group16_spatial_reuse_v8
gemm_009_op_00012,3,9,middle_cin_accumulate,4302,53,4355,k1_group16_spatial_reuse_v8
gemm_009_op_00012,3,10,middle_cin_accumulate,4355,53,4408,k1_group16_spatial_reuse_v8
gemm_009_op_00012,3,11,middle_cin_accumulate,4408,53,4461,k1_group16_spatial_reuse_v8
gemm_009_op_00012,3,12,middle_cin_accumulate,4461,53,4514,k1_group16_spatial_reuse_v8
gemm_009_op_00012,3,13,middle_cin_accumulate,4514,53,4567,k1_group16_spatial_reuse_v8
gemm_009_op_00012,3,14,middle_cin_accumulate,4567,53,4620,k1_group16_spatial_reuse_v8
gemm_009_op_00012,3,15,middle_cin_accumulate,4620,53,4673,k1_group16_spatial_reuse_v8
gemm_009_op_00012,3,16,middle_cin_accumulate,4673,53,4726,k1_group16_spatial_reuse_v8
gemm_009_op_00012,3,17,middle_cin_accumulate,4726,53,4779,k1_group16_spatial_reuse_v8
gemm_009_op_00012,3,18,middle_cin_accumulate,4779,53,4832,k1_group16_spatial_reuse_v8
gemm_009_op_00012,3,19,middle_cin_accumulate,4832,53,4885,k1_group16_spatial_reuse_v8
gemm_009_op_00012,3,20,middle_cin_accumulate,4885,53,4938,k1_group16_spatial_reuse_v8
gemm_009_op_00012,3,21,middle_cin_accumulate,4938,53,4991,k1_group16_spatial_reuse_v8
gemm_009_op_00012,3,22,middle_cin_accumulate,4991,53,5044,k1_group16_spatial_reuse_v8
gemm_009_op_00012,3,23,final_cin_output_store,5044,56,5100,k1_group16_spatial_reuse_v8
gemm_009_op_00012,4,0,middle_cin_accumulate,5100,53,5153,k1_group16_spatial_reuse_v8
gemm_009_op_00012,4,1,middle_cin_accumulate,5153,53,5206,k1_group16_spatial_reuse_v8
gemm_009_op_00012,4,2,middle_cin_accumulate,5206,53,5259,k1_group16_spatial_reuse_v8
gemm_009_op_00012,4,3,middle_cin_accumulate,5259,53,5312,k1_group16_spatial_reuse_v8
gemm_009_op_00012,4,4,middle_cin_accumulate,5312,53,5365,k1_group16_spatial_reuse_v8
gemm_009_op_00012,4,5,middle_cin_accumulate,5365,53,5418,k1_group16_spatial_reuse_v8
gemm_009_op_00012,4,6,middle_cin_accumulate,5418,53,5471,k1_group16_spatial_reuse_v8
gemm_009_op_00012,4,7,middle_cin_accumulate,5471,53,5524,k1_group16_spatial_reuse_v8
gemm_009_op_00012,4,8,middle_cin_accumulate,5524,53,5577,k1_group16_spatial_reuse_v8
gemm_009_op_00012,4,9,middle_cin_accumulate,5577,53,5630,k1_group16_spatial_reuse_v8
gemm_009_op_00012,4,10,middle_cin_accumulate,5630,53,5683,k1_group16_spatial_reuse_v8
gemm_009_op_00012,4,11,middle_cin_accumulate,5683,53,5736,k1_group16_spatial_reuse_v8
gemm_009_op_00012,4,12,middle_cin_accumulate,5736,53,5789,k1_group16_spatial_reuse_v8
gemm_009_op_00012,4,13,middle_cin_accumulate,5789,53,5842,k1_group16_spatial_reuse_v8
gemm_009_op_00012,4,14,middle_cin_accumulate,5842,53,5895,k1_group16_spatial_reuse_v8
gemm_009_op_00012,4,15,middle_cin_accumulate,5895,53,5948,k1_group16_spatial_reuse_v8
gemm_009_op_00012,4,16,middle_cin_accumulate,5948,53,6001,k1_group16_spatial_reuse_v8
gemm_009_op_00012,4,17,middle_cin_accumulate,6001,53,6054,k1_group16_spatial_reuse_v8
gemm_009_op_00012,4,18,middle_cin_accumulate,6054,53,6107,k1_group16_spatial_reuse_v8
gemm_009_op_00012,4,19,middle_cin_accumulate,6107,53,6160,k1_group16_spatial_reuse_v8
gemm_009_op_00012,4,20,middle_cin_accumulate,6160,53,6213,k1_group16_spatial_reuse_v8
gemm_009_op_00012,4,21,middle_cin_accumulate,6213,53,6266,k1_group16_spatial_reuse_v8
gemm_009_op_00012,4,22,middle_cin_accumulate,6266,53,6319,k1_group16_spatial_reuse_v8
gemm_009_op_00012,4,23,final_cin_output_store,6319,56,6375,k1_group16_spatial_reuse_v8
gemm_010_op_00013,0,0,first_spatial_first_cin_startup,0,53,53,k1_group16_spatial_reuse_v8
gemm_010_op_00013,0,1,middle_cin_accumulate,53,53,106,k1_group16_spatial_reuse_v8
gemm_010_op_00013,0,2,middle_cin_accumulate,106,53,159,k1_group16_spatial_reuse_v8
gemm_010_op_00013,0,3,middle_cin_accumulate,159,53,212,k1_group16_spatial_reuse_v8
gemm_010_op_00013,0,4,middle_cin_accumulate,212,53,265,k1_group16_spatial_reuse_v8
gemm_010_op_00013,0,5,middle_cin_accumulate,265,53,318,k1_group16_spatial_reuse_v8
gemm_010_op_00013,0,6,middle_cin_accumulate,318,53,371,k1_group16_spatial_reuse_v8
gemm_010_op_00013,0,7,middle_cin_accumulate,371,53,424,k1_group16_spatial_reuse_v8
gemm_010_op_00013,0,8,middle_cin_accumulate,424,53,477,k1_group16_spatial_reuse_v8
gemm_010_op_00013,0,9,middle_cin_accumulate,477,53,530,k1_group16_spatial_reuse_v8
gemm_010_op_00013,0,10,middle_cin_accumulate,530,53,583,k1_group16_spatial_reuse_v8
gemm_010_op_00013,0,11,middle_cin_accumulate,583,53,636,k1_group16_spatial_reuse_v8
gemm_010_op_00013,0,12,middle_cin_accumulate,636,53,689,k1_group16_spatial_reuse_v8
gemm_010_op_00013,0,13,middle_cin_accumulate,689,53,742,k1_group16_spatial_reuse_v8
gemm_010_op_00013,0,14,middle_cin_accumulate,742,53,795,k1_group16_spatial_reuse_v8
gemm_010_op_00013,0,15,middle_cin_accumulate,795,53,848,k1_group16_spatial_reuse_v8
gemm_010_op_00013,0,16,middle_cin_accumulate,848,53,901,k1_group16_spatial_reuse_v8
gemm_010_op_00013,0,17,middle_cin_accumulate,901,53,954,k1_group16_spatial_reuse_v8
gemm_010_op_00013,0,18,middle_cin_accumulate,954,53,1007,k1_group16_spatial_reuse_v8
gemm_010_op_00013,0,19,middle_cin_accumulate,1007,53,1060,k1_group16_spatial_reuse_v8
gemm_010_op_00013,0,20,middle_cin_accumulate,1060,53,1113,k1_group16_spatial_reuse_v8
gemm_010_op_00013,0,21,middle_cin_accumulate,1113,53,1166,k1_group16_spatial_reuse_v8
gemm_010_op_00013,0,22,middle_cin_accumulate,1166,53,1219,k1_group16_spatial_reuse_v8
gemm_010_op_00013,0,23,final_cin_output_store,1219,56,1275,k1_group16_spatial_reuse_v8
gemm_010_op_00013,1,0,middle_cin_accumulate,1275,53,1328,k1_group16_spatial_reuse_v8
gemm_010_op_00013,1,1,middle_cin_accumulate,1328,53,1381,k1_group16_spatial_reuse_v8
gemm_010_op_00013,1,2,middle_cin_accumulate,1381,53,1434,k1_group16_spatial_reuse_v8
gemm_010_op_00013,1,3,middle_cin_accumulate,1434,53,1487,k1_group16_spatial_reuse_v8
gemm_010_op_00013,1,4,middle_cin_accumulate,1487,53,1540,k1_group16_spatial_reuse_v8
gemm_010_op_00013,1,5,middle_cin_accumulate,1540,53,1593,k1_group16_spatial_reuse_v8
gemm_010_op_00013,1,6,middle_cin_accumulate,1593,53,1646,k1_group16_spatial_reuse_v8
gemm_010_op_00013,1,7,middle_cin_accumulate,1646,53,1699,k1_group16_spatial_reuse_v8
gemm_010_op_00013,1,8,middle_cin_accumulate,1699,53,1752,k1_group16_spatial_reuse_v8
gemm_010_op_00013,1,9,middle_cin_accumulate,1752,53,1805,k1_group16_spatial_reuse_v8
gemm_010_op_00013,1,10,middle_cin_accumulate,1805,53,1858,k1_group16_spatial_reuse_v8
gemm_010_op_00013,1,11,middle_cin_accumulate,1858,53,1911,k1_group16_spatial_reuse_v8
gemm_010_op_00013,1,12,middle_cin_accumulate,1911,53,1964,k1_group16_spatial_reuse_v8
gemm_010_op_00013,1,13,middle_cin_accumulate,1964,53,2017,k1_group16_spatial_reuse_v8
gemm_010_op_00013,1,14,middle_cin_accumulate,2017,53,2070,k1_group16_spatial_reuse_v8
gemm_010_op_00013,1,15,middle_cin_accumulate,2070,53,2123,k1_group16_spatial_reuse_v8
gemm_010_op_00013,1,16,middle_cin_accumulate,2123,53,2176,k1_group16_spatial_reuse_v8
gemm_010_op_00013,1,17,middle_cin_accumulate,2176,53,2229,k1_group16_spatial_reuse_v8
gemm_010_op_00013,1,18,middle_cin_accumulate,2229,53,2282,k1_group16_spatial_reuse_v8
gemm_010_op_00013,1,19,middle_cin_accumulate,2282,53,2335,k1_group16_spatial_reuse_v8
gemm_010_op_00013,1,20,middle_cin_accumulate,2335,53,2388,k1_group16_spatial_reuse_v8
gemm_010_op_00013,1,21,middle_cin_accumulate,2388,53,2441,k1_group16_spatial_reuse_v8
gemm_010_op_00013,1,22,middle_cin_accumulate,2441,53,2494,k1_group16_spatial_reuse_v8
gemm_010_op_00013,1,23,final_cin_output_store,2494,56,2550,k1_group16_spatial_reuse_v8
gemm_010_op_00013,2,0,middle_cin_accumulate,2550,53,2603,k1_group16_spatial_reuse_v8
gemm_010_op_00013,2,1,middle_cin_accumulate,2603,53,2656,k1_group16_spatial_reuse_v8
gemm_010_op_00013,2,2,middle_cin_accumulate,2656,53,2709,k1_group16_spatial_reuse_v8
gemm_010_op_00013,2,3,middle_cin_accumulate,2709,53,2762,k1_group16_spatial_reuse_v8
gemm_010_op_00013,2,4,middle_cin_accumulate,2762,53,2815,k1_group16_spatial_reuse_v8
gemm_010_op_00013,2,5,middle_cin_accumulate,2815,53,2868,k1_group16_spatial_reuse_v8
gemm_010_op_00013,2,6,middle_cin_accumulate,2868,53,2921,k1_group16_spatial_reuse_v8
gemm_010_op_00013,2,7,middle_cin_accumulate,2921,53,2974,k1_group16_spatial_reuse_v8
gemm_010_op_00013,2,8,middle_cin_accumulate,2974,53,3027,k1_group16_spatial_reuse_v8
gemm_010_op_00013,2,9,middle_cin_accumulate,3027,53,3080,k1_group16_spatial_reuse_v8
gemm_010_op_00013,2,10,middle_cin_accumulate,3080,53,3133,k1_group16_spatial_reuse_v8
gemm_010_op_00013,2,11,middle_cin_accumulate,3133,53,3186,k1_group16_spatial_reuse_v8
gemm_010_op_00013,2,12,middle_cin_accumulate,3186,53,3239,k1_group16_spatial_reuse_v8
gemm_010_op_00013,2,13,middle_cin_accumulate,3239,53,3292,k1_group16_spatial_reuse_v8
gemm_010_op_00013,2,14,middle_cin_accumulate,3292,53,3345,k1_group16_spatial_reuse_v8
gemm_010_op_00013,2,15,middle_cin_accumulate,3345,53,3398,k1_group16_spatial_reuse_v8
gemm_010_op_00013,2,16,middle_cin_accumulate,3398,53,3451,k1_group16_spatial_reuse_v8
gemm_010_op_00013,2,17,middle_cin_accumulate,3451,53,3504,k1_group16_spatial_reuse_v8
gemm_010_op_00013,2,18,middle_cin_accumulate,3504,53,3557,k1_group16_spatial_reuse_v8
gemm_010_op_00013,2,19,middle_cin_accumulate,3557,53,3610,k1_group16_spatial_reuse_v8
gemm_010_op_00013,2,20,middle_cin_accumulate,3610,53,3663,k1_group16_spatial_reuse_v8
gemm_010_op_00013,2,21,middle_cin_accumulate,3663,53,3716,k1_group16_spatial_reuse_v8
gemm_010_op_00013,2,22,middle_cin_accumulate,3716,53,3769,k1_group16_spatial_reuse_v8
gemm_010_op_00013,2,23,final_cin_output_store,3769,56,3825,k1_group16_spatial_reuse_v8
gemm_010_op_00013,3,0,middle_cin_accumulate,3825,53,3878,k1_group16_spatial_reuse_v8
gemm_010_op_00013,3,1,middle_cin_accumulate,3878,53,3931,k1_group16_spatial_reuse_v8
gemm_010_op_00013,3,2,middle_cin_accumulate,3931,53,3984,k1_group16_spatial_reuse_v8
gemm_010_op_00013,3,3,middle_cin_accumulate,3984,53,4037,k1_group16_spatial_reuse_v8
gemm_010_op_00013,3,4,middle_cin_accumulate,4037,53,4090,k1_group16_spatial_reuse_v8
gemm_010_op_00013,3,5,middle_cin_accumulate,4090,53,4143,k1_group16_spatial_reuse_v8
gemm_010_op_00013,3,6,middle_cin_accumulate,4143,53,4196,k1_group16_spatial_reuse_v8
gemm_010_op_00013,3,7,middle_cin_accumulate,4196,53,4249,k1_group16_spatial_reuse_v8
gemm_010_op_00013,3,8,middle_cin_accumulate,4249,53,4302,k1_group16_spatial_reuse_v8
gemm_010_op_00013,3,9,middle_cin_accumulate,4302,53,4355,k1_group16_spatial_reuse_v8
gemm_010_op_00013,3,10,middle_cin_accumulate,4355,53,4408,k1_group16_spatial_reuse_v8
gemm_010_op_00013,3,11,middle_cin_accumulate,4408,53,4461,k1_group16_spatial_reuse_v8
gemm_010_op_00013,3,12,middle_cin_accumulate,4461,53,4514,k1_group16_spatial_reuse_v8
gemm_010_op_00013,3,13,middle_cin_accumulate,4514,53,4567,k1_group16_spatial_reuse_v8
gemm_010_op_00013,3,14,middle_cin_accumulate,4567,53,4620,k1_group16_spatial_reuse_v8
gemm_010_op_00013,3,15,middle_cin_accumulate,4620,53,4673,k1_group16_spatial_reuse_v8
gemm_010_op_00013,3,16,middle_cin_accumulate,4673,53,4726,k1_group16_spatial_reuse_v8
gemm_010_op_00013,3,17,middle_cin_accumulate,4726,53,4779,k1_group16_spatial_reuse_v8
gemm_010_op_00013,3,18,middle_cin_accumulate,4779,53,4832,k1_group16_spatial_reuse_v8
gemm_010_op_00013,3,19,middle_cin_accumulate,4832,53,4885,k1_group16_spatial_reuse_v8
gemm_010_op_00013,3,20,middle_cin_accumulate,4885,53,4938,k1_group16_spatial_reuse_v8
gemm_010_op_00013,3,21,middle_cin_accumulate,4938,53,4991,k1_group16_spatial_reuse_v8
gemm_010_op_00013,3,22,middle_cin_accumulate,4991,53,5044,k1_group16_spatial_reuse_v8
gemm_010_op_00013,3,23,final_cin_output_store,5044,56,5100,k1_group16_spatial_reuse_v8
gemm_010_op_00013,4,0,middle_cin_accumulate,5100,53,5153,k1_group16_spatial_reuse_v8
gemm_010_op_00013,4,1,middle_cin_accumulate,5153,53,5206,k1_group16_spatial_reuse_v8
gemm_010_op_00013,4,2,middle_cin_accumulate,5206,53,5259,k1_group16_spatial_reuse_v8
gemm_010_op_00013,4,3,middle_cin_accumulate,5259,53,5312,k1_group16_spatial_reuse_v8
gemm_010_op_00013,4,4,middle_cin_accumulate,5312,53,5365,k1_group16_spatial_reuse_v8
gemm_010_op_00013,4,5,middle_cin_accumulate,5365,53,5418,k1_group16_spatial_reuse_v8
